caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
2015-039,2015-039-01,2015-039-01-01,2015-039-01-01-01-06,6/20/16,1,,,195 L. Ed. 2d 400,2016 U.S. LEXIS 3926,2015,1705,Roberts,14-1373,UTAH v. STRIEFF,2/22/16,,28,52,100,,1,,,0,301,52,300,52,0,9,3,2,1,3,0,1,0,0,10050,1,1,0,2,7,2,205,NA,108,111,1,5,3,112,SAAlito,1,1,1,2,,
2015-039,2015-039-01,2015-039-01-01,2015-039-01-01-01-07,6/20/16,1,,,195 L. Ed. 2d 400,2016 U.S. LEXIS 3926,2015,1705,Roberts,14-1373,UTAH v. STRIEFF,2/22/16,,28,52,100,,1,,,0,301,52,300,52,0,9,3,2,1,3,0,1,0,0,10050,1,1,0,2,7,2,205,NA,108,111,1,5,3,113,SSotomayor,2,2,2,1,,
2015-039,2015-039-01,2015-039-01-01,2015-039-01-01-01-08,6/20/16,1,,,195 L. Ed. 2d 400,2016 U.S. LEXIS 3926,2015,1705,Roberts,14-1373,UTAH v. STRIEFF,2/22/16,,28,52,100,,1,,,0,301,52,300,52,0,9,3,2,1,3,0,1,0,0,10050,1,1,0,2,7,2,205,NA,108,111,1,5,3,114,EKagan,2,2,2,1,,
2015-040,2015-040-01,2015-040-01-01,2015-040-01-01-01-01,6/20/16,1,,,195 L. Ed. 2d 456,2016 U.S. LEXIS 3928,2015,1705,Roberts,14-6166,TAYLOR v. UNITED STATES,2/23/16,,126,,27,,1,,,0,127,,24,,0,2,2,1,1,2,0,0,0,0,100050,10,1,0,1,,1,111,NA,112,111,1,7,1,111,JGRoberts,1,1,1,2,,
2015-040,2015-040-01,2015-040-01-01,2015-040-01-01-01-02,6/20/16,1,,,195 L. Ed. 2d 456,2016 U.S. LEXIS 3928,2015,1705,Roberts,14-6166,TAYLOR v. UNITED STATES,2/23/16,,126,,27,,1,,,0,127,,24,,0,2,2,1,1,2,0,0,0,0,100050,10,1,0,1,,1,111,NA,112,111,1,7,1,106,AMKennedy,1,1,1,2,,
2015-040,2015-040-01,2015-040-01-01,2015-040-01-01-01-03,6/20/16,1,,,195 L. Ed. 2d 456,2016 U.S. LEXIS 3928,2015,1705,Roberts,14-6166,TAYLOR v. UNITED STATES,2/23/16,,126,,27,,1,,,0,127,,24,,0,2,2,1,1,2,0,0,0,0,100050,10,1,0,1,,1,111,NA,112,111,1,7,1,108,CThomas,2,2,2,1,,
2015-040,2015-040-01,2015-040-01-01,2015-040-01-01-01-04,6/20/16,1,,,195 L. Ed. 2d 456,2016 U.S. LEXIS 3928,2015,1705,Roberts,14-6166,TAYLOR v. UNITED STATES,2/23/16,,126,,27,,1,,,0,127,,24,,0,2,2,1,1,2,0,0,0,0,100050,10,1,0,1,,1,111,NA,112,111,1,7,1,109,RBGinsburg,1,1,1,2,,
2015-040,2015-040-01,2015-040-01-01,2015-040-01-01-01-05,6/20/16,1,,,195 L. Ed. 2d 456,2016 U.S. LEXIS 3928,2015,1705,Roberts,14-6166,TAYLOR v. UNITED STATES,2/23/16,,126,,27,,1,,,0,127,,24,,0,2,2,1,1,2,0,0,0,0,100050,10,1,0,1,,1,111,NA,112,111,1,7,1,110,SGBreyer,1,1,1,2,,
2015-040,2015-040-01,2015-040-01-01,2015-040-01-01-01-06,6/20/16,1,,,195 L. Ed. 2d 456,2016 U.S. LEXIS 3928,2015,1705,Roberts,14-6166,TAYLOR v. UNITED STATES,2/23/16,,126,,27,,1,,,0,127,,24,,0,2,2,1,1,2,0,0,0,0,100050,10,1,0,1,,1,111,NA,112,111,1,7,1,112,SAAlito,1,2,1,2,,
2015-040,2015-040-01,2015-040-01-01,2015-040-01-01-01-07,6/20/16,1,,,195 L. Ed. 2d 456,2016 U.S. LEXIS 3928,2015,1705,Roberts,14-6166,TAYLOR v. UNITED STATES,2/23/16,,126,,27,,1,,,0,127,,24,,0,2,2,1,1,2,0,0,0,0,100050,10,1,0,1,,1,111,NA,112,111,1,7,1,113,SSotomayor,1,1,1,2,,
2015-040,2015-040-01,2015-040-01-01,2015-040-01-01-01-08,6/20/16,1,,,195 L. Ed. 2d 456,2016 U.S. LEXIS 3928,2015,1705,Roberts,14-6166,TAYLOR v. UNITED STATES,2/23/16,,126,,27,,1,,,0,127,,24,,0,2,2,1,1,2,0,0,0,0,100050,10,1,0,1,,1,111,NA,112,111,1,7,1,114,EKagan,1,1,1,2,,
2015-041,2015-041-01,2015-041-01-01,2015-041-01-01-01-01,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1513,HALO ELECTRONICS v. PULSE ELECTRONICS,2/23/16,,133,,133,,1,,,0,90,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,1,0,4,,6,600,Patent Act,111,111,1,8,0,111,JGRoberts,1,2,1,2,,
2015-041,2015-041-01,2015-041-01-01,2015-041-01-01-01-02,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1513,HALO ELECTRONICS v. PULSE ELECTRONICS,2/23/16,,133,,133,,1,,,0,90,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,1,0,4,,6,600,Patent Act,111,111,1,8,0,106,AMKennedy,3,1,1,2,110,
2015-041,2015-041-01,2015-041-01-01,2015-041-01-01-01-03,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1513,HALO ELECTRONICS v. PULSE ELECTRONICS,2/23/16,,133,,133,,1,,,0,90,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,1,0,4,,6,600,Patent Act,111,111,1,8,0,108,CThomas,1,1,1,2,,
2015-041,2015-041-01,2015-041-01-01,2015-041-01-01-01-04,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1513,HALO ELECTRONICS v. PULSE ELECTRONICS,2/23/16,,133,,133,,1,,,0,90,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,1,0,4,,6,600,Patent Act,111,111,1,8,0,109,RBGinsburg,1,1,1,2,,
2015-041,2015-041-01,2015-041-01-01,2015-041-01-01-01-05,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1513,HALO ELECTRONICS v. PULSE ELECTRONICS,2/23/16,,133,,133,,1,,,0,90,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,1,0,4,,6,600,Patent Act,111,111,1,8,0,110,SGBreyer,3,2,1,2,,
2015-041,2015-041-01,2015-041-01-01,2015-041-01-01-01-06,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1513,HALO ELECTRONICS v. PULSE ELECTRONICS,2/23/16,,133,,133,,1,,,0,90,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,1,0,4,,6,600,Patent Act,111,111,1,8,0,112,SAAlito,3,1,1,2,110,
2015-041,2015-041-01,2015-041-01-01,2015-041-01-01-01-07,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1513,HALO ELECTRONICS v. PULSE ELECTRONICS,2/23/16,,133,,133,,1,,,0,90,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,1,0,4,,6,600,Patent Act,111,111,1,8,0,113,SSotomayor,1,1,1,2,,
2015-041,2015-041-01,2015-041-01-01,2015-041-01-01-01-08,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1513,HALO ELECTRONICS v. PULSE ELECTRONICS,2/23/16,,133,,133,,1,,,0,90,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,1,0,4,,6,600,Patent Act,111,111,1,8,0,114,EKagan,1,1,1,2,,
2015-041,2015-041-02,2015-041-02-01,2015-041-02-01-01-01,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1520,STRYKER CORP. v. ZIMMER,2/23/16,,133,,133,,1,,,0,82,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,2,0,4,,6,600,patent law,111,111,1,8,0,111,JGRoberts,1,2,2,2,0,0
2015-041,2015-041-02,2015-041-02-01,2015-041-02-01-01-02,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1520,STRYKER CORP. v. ZIMMER,2/23/16,,133,,133,,1,,,0,82,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,2,0,4,,6,600,patent law,111,111,1,8,0,106,AMKennedy,3,1,2,2,110,0
2015-041,2015-041-02,2015-041-02-01,2015-041-02-01-01-03,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1520,STRYKER CORP. v. ZIMMER,2/23/16,,133,,133,,1,,,0,82,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,2,0,4,,6,600,patent law,111,111,1,8,0,108,CThomas,1,1,2,2,0,0
2015-041,2015-041-02,2015-041-02-01,2015-041-02-01-01-04,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1520,STRYKER CORP. v. ZIMMER,2/23/16,,133,,133,,1,,,0,82,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,2,0,4,,6,600,patent law,111,111,1,8,0,109,RBGinsburg,1,1,2,2,0,0
2015-041,2015-041-02,2015-041-02-01,2015-041-02-01-01-05,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1520,STRYKER CORP. v. ZIMMER,2/23/16,,133,,133,,1,,,0,82,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,2,0,4,,6,600,patent law,111,111,1,8,0,110,SGBreyer,3,2,2,2,0,0
2015-041,2015-041-02,2015-041-02-01,2015-041-02-01-01-06,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1520,STRYKER CORP. v. ZIMMER,2/23/16,,133,,133,,1,,,0,82,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,2,0,4,,6,600,patent law,111,111,1,8,0,112,SAAlito,3,1,2,2,110,0
2015-041,2015-041-02,2015-041-02-01,2015-041-02-01-01-07,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1520,STRYKER CORP. v. ZIMMER,2/23/16,,133,,133,,1,,,0,82,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,2,0,4,,6,600,patent law,111,111,1,8,0,113,SSotomayor,1,1,2,2,0,0
2015-041,2015-041-02,2015-041-02-01,2015-041-02-01-01-08,6/13/16,1,,,195 L. Ed. 2d 278,2016 U.S. LEXIS 3776,2015,1705,Roberts,14-1520,STRYKER CORP. v. ZIMMER,2/23/16,,133,,133,,1,,,0,82,,8,,0,12,5,2,1,5,0,1,0,0,80180,8,2,0,4,,6,600,patent law,111,111,1,8,0,114,EKagan,1,1,2,2,0,0
2015-042,2015-042-01,2015-042-01-01,2015-042-01-01-01-01,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-614,HUGHES v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,117,25,0,79,,24,,0,12,2,2,1,2,0,0,0,0,100100,10,2,,4,,3,336,NA,109,111,1,8,0,111,JGRoberts,1,1,2,2,0,0
2015-042,2015-042-01,2015-042-01-01,2015-042-01-01-01-02,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-614,HUGHES v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,117,25,0,79,,24,,0,12,2,2,1,2,0,0,0,0,100100,10,2,,4,,3,336,NA,109,111,1,8,0,106,AMKennedy,1,1,2,2,0,0
2015-042,2015-042-01,2015-042-01-01,2015-042-01-01-01-03,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-614,HUGHES v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,117,25,0,79,,24,,0,12,2,2,1,2,0,0,0,0,100100,10,2,,4,,3,336,NA,109,111,1,8,0,108,CThomas,3,2,2,2,0,0
2015-042,2015-042-01,2015-042-01-01,2015-042-01-01-01-04,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-614,HUGHES v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,117,25,0,79,,24,,0,12,2,2,1,2,0,0,0,0,100100,10,2,,4,,3,336,NA,109,111,1,8,0,109,RBGinsburg,1,2,2,2,0,0
2015-042,2015-042-01,2015-042-01-01,2015-042-01-01-01-05,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-614,HUGHES v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,117,25,0,79,,24,,0,12,2,2,1,2,0,0,0,0,100100,10,2,,4,,3,336,NA,109,111,1,8,0,110,SGBreyer,1,1,2,2,0,0
2015-042,2015-042-01,2015-042-01-01,2015-042-01-01-01-06,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-614,HUGHES v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,117,25,0,79,,24,,0,12,2,2,1,2,0,0,0,0,100100,10,2,,4,,3,336,NA,109,111,1,8,0,112,SAAlito,1,1,2,2,0,0
2015-042,2015-042-01,2015-042-01-01,2015-042-01-01-01-07,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-614,HUGHES v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,117,25,0,79,,24,,0,12,2,2,1,2,0,0,0,0,100100,10,2,,4,,3,336,NA,109,111,1,8,0,113,SSotomayor,1,1,2,2,0,0
2015-042,2015-042-01,2015-042-01-01,2015-042-01-01-01-08,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-614,HUGHES v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,117,25,0,79,,24,,0,12,2,2,1,2,0,0,0,0,100100,10,2,,4,,3,336,NA,109,111,1,8,0,114,EKagan,1,1,2,2,0,0
2015-042,2015-042-02,2015-042-02-01,2015-042-02-01-01-01,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-623,CPV MARYLAND v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,,,0,79,,24,,0,12,2,1,1,2,0,0,0,0,100030,10,2,0,5,4,3,336,NA,109,111,1,8,0,111,JGRoberts,1,1,2,2,0,0
2015-042,2015-042-02,2015-042-02-01,2015-042-02-01-01-02,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-623,CPV MARYLAND v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,,,0,79,,24,,0,12,2,1,1,2,0,0,0,0,100030,10,2,0,5,4,3,336,NA,109,111,1,8,0,106,AMKennedy,1,1,2,2,0,0
2015-042,2015-042-02,2015-042-02-01,2015-042-02-01-01-03,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-623,CPV MARYLAND v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,,,0,79,,24,,0,12,2,1,1,2,0,0,0,0,100030,10,2,0,5,4,3,336,NA,109,111,1,8,0,108,CThomas,4,2,2,2,0,0
2015-042,2015-042-02,2015-042-02-01,2015-042-02-01-01-04,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-623,CPV MARYLAND v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,,,0,79,,24,,0,12,2,1,1,2,0,0,0,0,100030,10,2,0,5,4,3,336,NA,109,111,1,8,0,109,RBGinsburg,1,2,2,2,0,0
2015-042,2015-042-02,2015-042-02-01,2015-042-02-01-01-05,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-623,CPV MARYLAND v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,,,0,79,,24,,0,12,2,1,1,2,0,0,0,0,100030,10,2,0,5,4,3,336,NA,109,111,1,8,0,110,SGBreyer,1,1,2,2,0,0
2015-042,2015-042-02,2015-042-02-01,2015-042-02-01-01-06,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-623,CPV MARYLAND v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,,,0,79,,24,,0,12,2,1,1,2,0,0,0,0,100030,10,2,0,5,4,3,336,NA,109,111,1,8,0,112,SAAlito,1,1,2,2,0,0
2015-042,2015-042-02,2015-042-02-01,2015-042-02-01-01-07,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-623,CPV MARYLAND v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,,,0,79,,24,,0,12,2,1,1,2,0,0,0,0,100030,10,2,0,5,4,3,336,NA,109,111,1,8,0,113,SSotomayor,3,2,2,2,0,0
2015-042,2015-042-02,2015-042-02-01,2015-042-02-01-01-08,4/19/16,1,,136 S. Ct. 1288,,2016 U.S. LEXIS 2797,2015,1705,Roberts,14-623,CPV MARYLAND v. PPL ENERGYPLUS,2/24/16,,4,25,148,,1,,,0,79,,24,,0,12,2,1,1,2,0,0,0,0,100030,10,2,0,5,4,3,336,NA,109,111,1,8,0,114,EKagan,1,1,2,2,0,0
2015-044,2015-044-01,2015-044-01-01,2015-044-01-01-01-01,6/27/16,1,,,,2016 U.S. LEXIS 4061,2015,1705,Roberts,14-10154,VOISINE v. UNITED STATES,2/29/16,,126,,27,,1,,,0,78,,21,,0,2,2,1,1,2,0,1,0,0,10440,1,1,0,4,,6,600,gun possession by convicted domestic abuser,114,111,1,6,2,111,JGRoberts,1,2,1,2,,
2015-044,2015-044-01,2015-044-01-01,2015-044-01-01-01-02,6/27/16,1,,,,2016 U.S. LEXIS 4061,2015,1705,Roberts,14-10154,VOISINE v. UNITED STATES,2/29/16,,126,,27,,1,,,0,78,,21,,0,2,2,1,1,2,0,1,0,0,10440,1,1,0,4,,6,600,gun possession by convicted domestic abuser,114,111,1,6,2,106,AMKennedy,1,1,1,2,,
2015-044,2015-044-01,2015-044-01-01,2015-044-01-01-01-03,6/27/16,1,,,,2016 U.S. LEXIS 4061,2015,1705,Roberts,14-10154,VOISINE v. UNITED STATES,2/29/16,,126,,27,,1,,,0,78,,21,,0,2,2,1,1,2,0,1,0,0,10440,1,1,0,4,,6,600,gun possession by convicted domestic abuser,114,111,1,6,2,108,CThomas,2,2,2,1,,
2015-044,2015-044-01,2015-044-01-01,2015-044-01-01-01-04,6/27/16,1,,,,2016 U.S. LEXIS 4061,2015,1705,Roberts,14-10154,VOISINE v. UNITED STATES,2/29/16,,126,,27,,1,,,0,78,,21,,0,2,2,1,1,2,0,1,0,0,10440,1,1,0,4,,6,600,gun possession by convicted domestic abuser,114,111,1,6,2,109,RBGinsburg,1,1,1,2,,
2015-044,2015-044-01,2015-044-01-01,2015-044-01-01-01-05,6/27/16,1,,,,2016 U.S. LEXIS 4061,2015,1705,Roberts,14-10154,VOISINE v. UNITED STATES,2/29/16,,126,,27,,1,,,0,78,,21,,0,2,2,1,1,2,0,1,0,0,10440,1,1,0,4,,6,600,gun possession by convicted domestic abuser,114,111,1,6,2,110,SGBreyer,1,1,1,2,,
2015-044,2015-044-01,2015-044-01-01,2015-044-01-01-01-06,6/27/16,1,,,,2016 U.S. LEXIS 4061,2015,1705,Roberts,14-10154,VOISINE v. UNITED STATES,2/29/16,,126,,27,,1,,,0,78,,21,,0,2,2,1,1,2,0,1,0,0,10440,1,1,0,4,,6,600,gun possession by convicted domestic abuser,114,111,1,6,2,112,SAAlito,1,1,1,2,,
2015-044,2015-044-01,2015-044-01-01,2015-044-01-01-01-07,6/27/16,1,,,,2016 U.S. LEXIS 4061,2015,1705,Roberts,14-10154,VOISINE v. UNITED STATES,2/29/16,,126,,27,,1,,,0,78,,21,,0,2,2,1,1,2,0,1,0,0,10440,1,1,0,4,,6,600,gun possession by convicted domestic abuser,114,111,1,6,2,113,SSotomayor,2,1,2,1,108,
2015-044,2015-044-01,2015-044-01-01,2015-044-01-01-01-08,6/27/16,1,,,,2016 U.S. LEXIS 4061,2015,1705,Roberts,14-10154,VOISINE v. UNITED STATES,2/29/16,,126,,27,,1,,,0,78,,21,,0,2,2,1,1,2,0,1,0,0,10440,1,1,0,4,,6,600,gun possession by convicted domestic abuser,114,111,1,6,2,114,EKagan,1,2,1,2,,
2015-045,2015-045-01,2015-045-01-01,2015-045-01-01-01-01,6/9/16,1,,,195 L. Ed. 2d 132,2016 U.S. LEXIS 3774,2015,1705,Roberts,15-5040,WILLIAMS v. PENNSYLVANIA,2/29/16,,215,,28,45,1,,,0,302,45,300,45,0,12,8,1,1,5,0,1,0,0,40050,4,2,0,2,3,2,230,NA,106,106,1,5,3,111,JGRoberts,2,2,1,1,,
2015-045,2015-045-01,2015-045-01-01,2015-045-01-01-01-02,6/9/16,1,,,195 L. Ed. 2d 132,2016 U.S. LEXIS 3774,2015,1705,Roberts,15-5040,WILLIAMS v. PENNSYLVANIA,2/29/16,,215,,28,45,1,,,0,302,45,300,45,0,12,8,1,1,5,0,1,0,0,40050,4,2,0,2,3,2,230,NA,106,106,1,5,3,106,AMKennedy,1,2,2,2,,
2015-045,2015-045-01,2015-045-01-01,2015-045-01-01-01-03,6/9/16,1,,,195 L. Ed. 2d 132,2016 U.S. LEXIS 3774,2015,1705,Roberts,15-5040,WILLIAMS v. PENNSYLVANIA,2/29/16,,215,,28,45,1,,,0,302,45,300,45,0,12,8,1,1,5,0,1,0,0,40050,4,2,0,2,3,2,230,NA,106,106,1,5,3,108,CThomas,2,2,1,1,,
2015-045,2015-045-01,2015-045-01-01,2015-045-01-01-01-04,6/9/16,1,,,195 L. Ed. 2d 132,2016 U.S. LEXIS 3774,2015,1705,Roberts,15-5040,WILLIAMS v. PENNSYLVANIA,2/29/16,,215,,28,45,1,,,0,302,45,300,45,0,12,8,1,1,5,0,1,0,0,40050,4,2,0,2,3,2,230,NA,106,106,1,5,3,109,RBGinsburg,1,1,2,2,,
2015-045,2015-045-01,2015-045-01-01,2015-045-01-01-01-05,6/9/16,1,,,195 L. Ed. 2d 132,2016 U.S. LEXIS 3774,2015,1705,Roberts,15-5040,WILLIAMS v. PENNSYLVANIA,2/29/16,,215,,28,45,1,,,0,302,45,300,45,0,12,8,1,1,5,0,1,0,0,40050,4,2,0,2,3,2,230,NA,106,106,1,5,3,110,SGBreyer,1,1,2,2,,
2015-045,2015-045-01,2015-045-01-01,2015-045-01-01-01-06,6/9/16,1,,,195 L. Ed. 2d 132,2016 U.S. LEXIS 3774,2015,1705,Roberts,15-5040,WILLIAMS v. PENNSYLVANIA,2/29/16,,215,,28,45,1,,,0,302,45,300,45,0,12,8,1,1,5,0,1,0,0,40050,4,2,0,2,3,2,230,NA,106,106,1,5,3,112,SAAlito,2,1,1,1,111,
2015-045,2015-045-01,2015-045-01-01,2015-045-01-01-01-07,6/9/16,1,,,195 L. Ed. 2d 132,2016 U.S. LEXIS 3774,2015,1705,Roberts,15-5040,WILLIAMS v. PENNSYLVANIA,2/29/16,,215,,28,45,1,,,0,302,45,300,45,0,12,8,1,1,5,0,1,0,0,40050,4,2,0,2,3,2,230,NA,106,106,1,5,3,113,SSotomayor,1,1,2,2,,
2015-045,2015-045-01,2015-045-01-01,2015-045-01-01-01-08,6/9/16,1,,,195 L. Ed. 2d 132,2016 U.S. LEXIS 3774,2015,1705,Roberts,15-5040,WILLIAMS v. PENNSYLVANIA,2/29/16,,215,,28,45,1,,,0,302,45,300,45,0,12,8,1,1,5,0,1,0,0,40050,4,2,0,2,3,2,230,NA,106,106,1,5,3,114,EKagan,1,1,2,2,,
2015-046,2015-046-01,2015-046-01-01,2015-046-01-01-01-01,4/4/16,1,,136 S. Ct. 1113,194 L. Ed. 2d 324,2016 U.S. LEXIS 2276,2015,1705,Roberts,15-5238,NICHOLS v. UNITED STATES,3/1/16,,126,,27,,1,,,0,72,,30,,1,2,2,1,1,3,0,1,0,0,10570,1,2,0,4,,6,600,Sex Offender Registration and Notification Act,112,111,1,8,0,111,JGRoberts,1,1,2,2,,
2015-046,2015-046-01,2015-046-01-01,2015-046-01-01-01-02,4/4/16,1,,136 S. Ct. 1113,194 L. Ed. 2d 324,2016 U.S. LEXIS 2276,2015,1705,Roberts,15-5238,NICHOLS v. UNITED STATES,3/1/16,,126,,27,,1,,,0,72,,30,,1,2,2,1,1,3,0,1,0,0,10570,1,2,0,4,,6,600,Sex Offender Registration and Notification Act,112,111,1,8,0,106,AMKennedy,1,1,2,2,,
2015-046,2015-046-01,2015-046-01-01,2015-046-01-01-01-03,4/4/16,1,,136 S. Ct. 1113,194 L. Ed. 2d 324,2016 U.S. LEXIS 2276,2015,1705,Roberts,15-5238,NICHOLS v. UNITED STATES,3/1/16,,126,,27,,1,,,0,72,,30,,1,2,2,1,1,3,0,1,0,0,10570,1,2,0,4,,6,600,Sex Offender Registration and Notification Act,112,111,1,8,0,108,CThomas,1,1,2,2,,
2015-046,2015-046-01,2015-046-01-01,2015-046-01-01-01-04,4/4/16,1,,136 S. Ct. 1113,194 L. Ed. 2d 324,2016 U.S. LEXIS 2276,2015,1705,Roberts,15-5238,NICHOLS v. UNITED STATES,3/1/16,,126,,27,,1,,,0,72,,30,,1,2,2,1,1,3,0,1,0,0,10570,1,2,0,4,,6,600,Sex Offender Registration and Notification Act,112,111,1,8,0,109,RBGinsburg,1,1,2,2,,
2015-046,2015-046-01,2015-046-01-01,2015-046-01-01-01-05,4/4/16,1,,136 S. Ct. 1113,194 L. Ed. 2d 324,2016 U.S. LEXIS 2276,2015,1705,Roberts,15-5238,NICHOLS v. UNITED STATES,3/1/16,,126,,27,,1,,,0,72,,30,,1,2,2,1,1,3,0,1,0,0,10570,1,2,0,4,,6,600,Sex Offender Registration and Notification Act,112,111,1,8,0,110,SGBreyer,1,1,2,2,,
2015-046,2015-046-01,2015-046-01-01,2015-046-01-01-01-06,4/4/16,1,,136 S. Ct. 1113,194 L. Ed. 2d 324,2016 U.S. LEXIS 2276,2015,1705,Roberts,15-5238,NICHOLS v. UNITED STATES,3/1/16,,126,,27,,1,,,0,72,,30,,1,2,2,1,1,3,0,1,0,0,10570,1,2,0,4,,6,600,Sex Offender Registration and Notification Act,112,111,1,8,0,112,SAAlito,1,2,2,2,,
2015-046,2015-046-01,2015-046-01-01,2015-046-01-01-01-07,4/4/16,1,,136 S. Ct. 1113,194 L. Ed. 2d 324,2016 U.S. LEXIS 2276,2015,1705,Roberts,15-5238,NICHOLS v. UNITED STATES,3/1/16,,126,,27,,1,,,0,72,,30,,1,2,2,1,1,3,0,1,0,0,10570,1,2,0,4,,6,600,Sex Offender Registration and Notification Act,112,111,1,8,0,113,SSotomayor,1,1,2,2,,
